 SETBOL D5  SHORT        0.3558E+02  0.3207E+02  0.1027E+01  0.0000E+00  0.0000E+00  0.0000E+00  0   0.0 0  UNK                     
 SETBOL D6  SHORT        0.2340E+02  0.2565E+02  0.1080E+01  0.0000E+00  0.0000E+00  0.0000E+00  0   0.0 0  UNK                     
 SETBOL D7  SHORT        0.1184E+02  0.1956E+02  0.1258E+01  0.0000E+00  0.0000E+00  0.0000E+00  0   0.0 0  UNK                     
 SETBOL D8  SHORT        0.1100E+01  0.1301E+02  0.1052E+01  0.0000E+00  0.0000E+00  0.0000E+00  0   0.0 0  UNK                     
 SETBOL D9  SHORT       -0.1030E+02  0.6303E+01  0.1011E+01  0.0000E+00  0.0000E+00  0.0000E+00  0   0.0 0  UNK                     
 SETBOL D10 SHORT       -0.2141E+02 -0.4385E+00  0.1088E+01  0.0000E+00  0.0000E+00  0.0000E+00  0   0.0 0  UNK                     
 SETBOL D11 SHORT       -0.3244E+02 -0.6844E+01  0.1173E+01  0.0000E+00  0.0000E+00  0.0000E+00  0   0.0 0  UNK                     
 SETBOL D12 SHORT       -0.4299E+02 -0.1380E+02  0.1172E+01  0.0000E+00  0.0000E+00  0.0000E+00  0   0.0 0  UNK                     
 SETBOL D13 SHORT       -0.5295E+02 -0.2078E+02  0.9500E+00  0.0000E+00  0.0000E+00  0.0000E+00  0   0.0 0  UNK                     
 SETBOL D14 SHORT        0.3682E+02  0.4498E+02  0.9517E+00  0.0000E+00  0.0000E+00  0.0000E+00  0   0.0 0  UNK                     
 SETBOL D15 SHORT        0.2543E+02  0.3744E+02  0.1036E+01  0.0000E+00  0.0000E+00  0.0000E+00  0   0.0 0  UNK                     
 SETBOL D16 SHORT        0.1301E+02  0.3179E+02  0.1248E+01  0.0000E+00  0.0000E+00  0.0000E+00  0   0.0 0  UNK                     
 SETBOL E1  SHORT        0.1499E+01  0.2630E+02  0.1153E+01  0.0000E+00  0.0000E+00  0.0000E+00  0   0.0 0  UNK                     
 SETBOL E2  SHORT       -0.9694E+01  0.1926E+02  0.1098E+01  0.0000E+00  0.0000E+00  0.0000E+00  0   0.0 0  UNK                     
 SETBOL E3  SHORT       -0.2096E+02  0.1302E+02  0.1142E+01  0.0000E+00  0.0000E+00  0.0000E+00  0   0.0 0  UNK                     
 SETBOL E4  SHORT       -0.3153E+02  0.6590E+01  0.1126E+01  0.0000E+00  0.0000E+00  0.0000E+00  0   0.0 0  UNK                     
 SETBOL E5  SHORT       -0.4362E+02 -0.8783E+00  0.1026E+01  0.0000E+00  0.0000E+00  0.0000E+00  0   0.0 0  UNK                     
 SETBOL E6  SHORT       -0.5395E+02 -0.7067E+01  0.1020E+01  0.0000E+00  0.0000E+00  0.0000E+00  0   0.0 0  UNK                     
 SETBOL E7  SHORT        0.2731E+02  0.5184E+02  0.9742E+00  0.0000E+00  0.0000E+00  0.0000E+00  0   0.0 0  UNK                     
 SETBOL E8  SHORT        0.1511E+02  0.4443E+02  0.1204E+01  0.0000E+00  0.0000E+00  0.0000E+00  0   0.0 0  UNK                     
 SETBOL E9  SHORT        0.3500E+01  0.3973E+02  0.1020E+01  0.0000E+00  0.0000E+00  0.0000E+00  0   0.0 0  UNK                     
 SETBOL E10 SHORT       -0.8784E+01  0.3302E+02  0.1197E+01  0.0000E+00  0.0000E+00  0.0000E+00  0   0.0 0  UNK                     
 SETBOL E11 SHORT       -0.1987E+02  0.2656E+02  0.1005E+01  0.0000E+00  0.0000E+00  0.0000E+00  0   0.0 0  UNK                     
 SETBOL E12 SHORT       -0.3045E+02  0.2024E+02  0.1067E+01  0.0000E+00  0.0000E+00  0.0000E+00  0   0.0 0  UNK                     
 SETBOL E13 SHORT       -0.4249E+02  0.1245E+02  0.9850E+00  0.0000E+00  0.0000E+00  0.0000E+00  0   0.0 0  UNK                     
 SETBOL E14 SHORT       -0.5245E+02  0.6274E+01  0.1177E+01  0.0000E+00  0.0000E+00  0.0000E+00  0   0.0 0  UNK                     
 SETBOL E15 SHORT        0.1652E+02  0.5893E+02  0.9800E+00  0.0000E+00  0.0000E+00  0.0000E+00  0   0.0 0  UNK                     
 SETBOL E16 SHORT        0.3524E+01  0.5163E+02  0.1174E+01  0.0000E+00  0.0000E+00  0.0000E+00  0   0.0 0  UNK                     
 SETBOL F1  SHORT       -0.7665E+01  0.4592E+02  0.1168E+01  0.0000E+00  0.0000E+00  0.0000E+00  0   0.0 0  UNK                     
 SETBOL F2  SHORT       -0.1817E+02  0.3963E+02  0.1020E+01  0.0000E+00  0.0000E+00  0.0000E+00  0   0.0 0  UNK                     
 SETBOL F3  SHORT       -0.3008E+02  0.3403E+02  0.1295E+01  0.0000E+00  0.0000E+00  0.0000E+00  0   0.0 0  UNK                     
 SETBOL F4  SHORT       -0.4123E+02  0.2619E+02  0.1244E+01  0.0000E+00  0.0000E+00  0.0000E+00  0   0.0 0  UNK                     
 SETBOL F5  SHORT       -0.5155E+02  0.2029E+02  0.1069E+01  0.0000E+00  0.0000E+00  0.0000E+00  0   0.0 0  UNK                     
 SETBOL F6  SHORT        0.6895E+01  0.6560E+02  0.1245E+01  0.0000E+00  0.0000E+00  0.0000E+00  0   0.0 0  UNK                     
 SETBOL F7  SHORT       -0.4842E+01  0.6013E+02  0.9947E+00  0.0000E+00  0.0000E+00  0.0000E+00  0   0.0 0  UNK                     
 SETBOL F8  SHORT       -0.1690E+02  0.5287E+02  0.1017E+01  0.0000E+00  0.0000E+00  0.0000E+00  0   0.0 0  UNK                     
 SETBOL F9  SHORT       -0.2931E+02  0.4752E+02  0.9485E+00  0.0000E+00  0.0000E+00  0.0000E+00  0   0.0 0  UNK                     
 SETBOL F10 SHORT       -0.4009E+02  0.3977E+02  0.9474E+00  0.0000E+00  0.0000E+00  0.0000E+00  0   0.0 0  UNK                     
 SETBOL F11 SHORT       -0.5045E+02  0.3338E+02  0.1169E+01  0.0000E+00  0.0000E+00  0.0000E+00  0   0.0 0  UNK                     
 SETBOL G1  LONG         0.7830E+01 -0.7610E+02  0.1290E+01  0.0000E+00  0.0000E+00  0.0000E+00  0   0.0 0  UNK                     
 SETBOL G2  LONG         0.2679E+02 -0.6138E+02  0.1086E+01  0.0000E+00  0.0000E+00  0.0000E+00  0   0.0 0  UNK                     
 SETBOL G3  LONG         0.4785E+02 -0.4588E+02  0.1160E+01  0.0000E+00  0.0000E+00  0.0000E+00  0   0.0 0  UNK                     
 SETBOL G4  LONG         0.7119E+02 -0.3377E+02  0.1080E+01  0.0000E+00  0.0000E+00  0.0000E+00  0   0.0 0  UNK                     
 SETBOL G6  P2000        0.1090E+03  0.2375E+01  0.1000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0   0.0 0  UNK                     
 SETBOL G7  LONG        -0.1777E+02 -0.6524E+02  0.1089E+01  0.0000E+00  0.0000E+00  0.0000E+00  0   0.0 0  UNK                     
 SETBOL G8  LONG         0.2193E+01 -0.4958E+02  0.1032E+01  0.0000E+00  0.0000E+00  0.0000E+00  0   0.0 0  UNK                     
 SETBOL G9  LONG         0.2291E+02 -0.3673E+02  0.1194E+01  0.0000E+00  0.0000E+00  0.0000E+00  0   0.0 0  UNK                     
 SETBOL G10 LONG         0.4500E+02 -0.2298E+02  0.1187E+01  0.0000E+00  0.0000E+00  0.0000E+00  0   0.0 0  UNK                     
 SETBOL G11 LONG         0.6850E+02 -0.1106E+02  0.1159E+01  0.0000E+00  0.0000E+00  0.0000E+00  0   0.0 0  UNK                     
 SETBOL G12 P1350       -0.5827E+02 -0.7068E+02  0.1000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0   0.0 0  UNK                     
 SETBOL G13 LONG        -0.3950E+02 -0.5281E+02  0.1039E+01  0.0000E+00  0.0000E+00  0.0000E+00  0   0.0 0  UNK                     
 SETBOL G14 LONG        -0.2157E+02 -0.3796E+02  0.1072E+01  0.0000E+00  0.0000E+00  0.0000E+00  0   0.0 0  UNK                     
 SETBOL G15 LONG         0.5100E-01 -0.2533E+02  0.1150E+01  0.0000E+00  0.0000E+00  0.0000E+00  0   0.0 0  UNK                     
 SETBOL G16 LONG         0.2174E+02 -0.1171E+02  0.9190E+00  0.0000E+00  0.0000E+00  0.0000E+00  0   0.0 0  UNK                     
 SETBOL H1  LONG         0.4506E+02  0.1172E+01  0.1014E+01  0.0000E+00  0.0000E+00  0.0000E+00  0   0.0 0  UNK                     
 SETBOL H2  LONG         0.6772E+02  0.1328E+02  0.9490E+00  0.0000E+00  0.0000E+00  0.0000E+00  0   0.0 0  UNK                     
 SETBOL H4  LONG        -0.6336E+02 -0.3956E+02  0.1003E+01  0.0000E+00  0.0000E+00  0.0000E+00  0   0.0 0  UNK                     
 SETBOL H5  LONG        -0.4256E+02 -0.2631E+02  0.9240E+00  0.0000E+00  0.0000E+00  0.0000E+00  0   0.0 0  UNK                     
 SETBOL H6  LONG        -0.2200E+02 -0.1264E+02  0.9870E+00  0.0000E+00  0.0000E+00  0.0000E+00  0   0.0 0  UNK                     
 SETBOL H7  LONG         0.0000E+00  0.0000E+00  0.1000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0   0.0 0  UNK                     
 SETBOL H8  LONG         0.2262E+02  0.1231E+02  0.9270E+00  0.0000E+00  0.0000E+00  0.0000E+00  0   0.0 0  UNK                     
 SETBOL H9  LONG         0.4633E+02  0.2465E+02  0.1039E+01  0.0000E+00  0.0000E+00  0.0000E+00  0   0.0 0  UNK                     
 SETBOL H10 LONG         0.7049E+02  0.3728E+02  0.1134E+01  0.0000E+00  0.0000E+00  0.0000E+00  0   0.0 0  UNK                     
 SETBOL H11 LONG        -0.6490E+02 -0.1333E+02  0.9580E+00  0.0000E+00  0.0000E+00  0.0000E+00  0   0.0 0  UNK                     
 SETBOL H12 LONG        -0.4228E+02 -0.4700E+00  0.9160E+00  0.0000E+00  0.0000E+00  0.0000E+00  0   0.0 0  UNK                     
 SETBOL H13 LONG        -0.2029E+02  0.1298E+02  0.1068E+01  0.0000E+00  0.0000E+00  0.0000E+00  0   0.0 0  UNK                     
 SETBOL H14 LONG         0.1250E+01  0.2529E+02  0.9650E+00  0.0000E+00  0.0000E+00  0.0000E+00  0   0.0 0  UNK                     
 SETBOL H15 LONG         0.2519E+02  0.3783E+02  0.9380E+00  0.0000E+00  0.0000E+00  0.0000E+00  0   0.0 0  UNK                     
 SETBOL H16 LONG         0.4965E+02  0.4959E+02  0.9280E+00  0.0000E+00  0.0000E+00  0.0000E+00  0   0.0 0  UNK                     
 SETBOL I1  LONG        -0.6385E+02  0.1301E+02  0.9940E+00  0.0000E+00  0.0000E+00  0.0000E+00  0   0.0 0  UNK                     
 SETBOL I2  LONG        -0.4057E+02  0.2669E+02  0.1051E+01  0.0000E+00  0.0000E+00  0.0000E+00  0   0.0 0  UNK                     
 SETBOL I3  LONG        -0.1803E+02  0.3894E+02  0.1135E+01  0.0000E+00  0.0000E+00  0.0000E+00  0   0.0 0  UNK                     
 SETBOL I4  LONG         0.5930E+01  0.5154E+02  0.9620E+00  0.0000E+00  0.0000E+00  0.0000E+00  0   0.0 0  UNK                     
 SETBOL I5  LONG         0.2938E+02  0.6318E+02  0.9410E+00  0.0000E+00  0.0000E+00  0.0000E+00  0   0.0 0  UNK                     
 SETBOL I6  LONG        -0.6020E+02  0.4057E+02  0.9970E+00  0.0000E+00  0.0000E+00  0.0000E+00  0   0.0 0  UNK                     
 SETBOL I7  LONG        -0.3669E+02  0.5404E+02  0.1054E+01  0.0000E+00  0.0000E+00  0.0000E+00  0   0.0 0  UNK                     
 SETBOL I8  LONG        -0.1578E+02  0.6389E+02  0.1065E+01  0.0000E+00  0.0000E+00  0.0000E+00  0   0.0 0  UNK                     
 SETBOL I9  LONG         0.9047E+01  0.7776E+02  0.1045E+01  0.0000E+00  0.0000E+00  0.0000E+00  0   0.0 0  UNK                     
 SETBOL I10 P1100       -0.5465E+02  0.7116E+02  0.1000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0   0.0 0  UNK                     
 SETBOL I11 SHORT_DC     0.0000E+00  0.0000E+00  0.1000E+01  0.0000E+00  0.0000E+00  0.0000E+00  1   0.0 0  UNK                     
 SETBOL I12 LONG_DC      0.0000E+00  0.0000E+00  0.1000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0   0.0 0  UNK                     
 SETBOL I13 P2000_DC     0.0000E+00  0.0000E+00  0.1000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0   0.0 0  UNK                     
 SETBOL I14 P1350_DC     0.0000E+00  0.0000E+00  0.1000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0   0.0 0  UNK                     
 SETBOL I15 P1100_DC     0.0000E+00  0.0000E+00  0.1000E+01  0.0000E+00  0.0000E+00  0.0000E+00  1   0.0 0  UNK                     
end proc
